"proposal_id","reviewer_id","candidate_id","A_mean","A_median","A_q025","A_q975","D_mean","D_median","D_q025","D_q975","E_mean","E_median","E_q025","E_q975","A_rank","D_rank","E_rank"
"P024","R06",166,0.000311003760576927,0.000112238679080537,2.26287910304371e-09,0.00164500590069622,0.065810506692655,0.050208355378343,0.000240678544082562,0.213336878388131,0.000109971580893817,1.9854326828838e-06,3.38383471587101e-12,0.00105649634303539,107,184,83
"P030","R03",206,0.000310939542647728,0.000112487172730651,2.28000756220204e-09,0.00164531314723606,0.0659795964488213,0.0504215000107033,0.000240715077079257,0.214108073380366,2.30988558183568e-05,1.93254554601945e-06,7.27052181107642e-12,0.000186786232122934,109,113,204
"P012","R06",81,0.000310929906222844,0.000112181050088188,2.26287102568181e-09,0.00164488037338331,0.0657972223036049,0.0501995260305456,0.000240678543809004,0.213255194288457,0.00022494982789905,1.50183273241438e-05,5.52588467022633e-11,0.00186057594841491,110,187,21
"P019","R06",130,0.000310929906222844,0.000112181050088188,2.26287102568181e-09,0.00164488037338331,0.0657972223036049,0.0501995260305456,0.000240678543809005,0.213255194288457,0.00022494982789905,1.50183273241334e-05,5.52588468611667e-11,0.00186057594841474,111,187,19
"P041","R06",284,0.000310929906222844,0.000112181050088188,2.26287102568181e-09,0.00164488037338331,0.0657972223036048,0.0501995260305455,0.000240678543809004,0.213255194288457,0.00022494982789905,1.50183273241369e-05,5.52588469157156e-11,0.00186057594841488,111,190,22
"P017","R06",116,0.000310929906222844,0.000112181050088188,2.26287102568181e-09,0.00164488037338331,0.0657972223036049,0.0501995260305456,0.000240678543809005,0.213255194288457,0.00022494982789905,1.50183273241334e-05,5.52588468093283e-11,0.00186057594841485,113,187,20
"P019","R05",129,0.000310849728897159,0.000112266937775321,2.27225615483318e-09,0.00164507210180119,0.0658862270492769,0.0503360969491013,0.000240696851567676,0.2137265755114,7.54508968218579e-05,9.05176949026615e-06,3.68616785634604e-11,0.000571633913547797,114,156,115
"P012","R05",80,0.000310849728897159,0.000112266937775321,2.27225615483318e-09,0.00164507210180119,0.0658862270492769,0.0503360969491012,0.000240696851567676,0.2137265755114,7.54508968218574e-05,9.05176949028003e-06,3.68616786017463e-11,0.000571633913547663,114,158,116
"P041","R05",283,0.000310849728897159,0.000112266937775321,2.27225615483318e-09,0.00164507210180119,0.0658862270492769,0.0503360969491012,0.000240696851567676,0.2137265755114,7.54508968218571e-05,9.05176949031125e-06,3.68616786017463e-11,0.000571633913547636,114,158,117
"P017","R05",115,0.000310849728897159,0.000112266937775321,2.27225615483318e-09,0.00164507210180119,0.0658862270492769,0.0503360969491013,0.000240696851567676,0.2137265755114,7.5450896821857e-05,9.05176949029737e-06,3.6861678587855e-11,0.000571633913547743,117,156,118
"P009","R06",61,0.000310845897835707,0.000112230192258844,2.26287909961349e-09,0.00164489641271385,0.0658037121519309,0.0502077300871367,0.000240678544082494,0.213258308185564,0.000149801930226954,6.03671260802213e-06,1.69614974504322e-11,0.00128733114064823,118,186,58
"P002","R06",11,0.000310838791546585,0.000112183957097224,2.26287355053544e-09,0.0016450329322572,0.065792139681699,0.0502012175854795,0.00024067854394427,0.213198320277791,6.74411652926093e-05,3.43426342260412e-07,3.12088964155195e-14,0.000620712507529071,119,196,127
"P006","R06",39,0.000310838791546585,0.000112183957097224,2.26287355053544e-09,0.0016450329322572,0.065792139681699,0.0502012175854795,0.00024067854394427,0.213198320277791,6.74411652926088e-05,3.4342634225781e-07,3.1206353961425e-14,0.000620712507529126,119,196,128
"P023","R06",158,0.000310838791546585,0.000112183957097224,2.26287355053544e-09,0.0016450329322572,0.0657921396816991,0.0502012175854795,0.00024067854394427,0.213198320277791,6.74411652926099e-05,3.43426342258677e-07,3.12071996391196e-14,0.000620712507529031,121,195,126
"P012","R07",82,0.000310838004557631,0.000112649676733405,2.29191475605249e-09,0.00164571529918801,0.0660882872624474,0.0505033007589683,0.000240751282223817,0.214183289426172,0.000105969009139613,1.07903255553224e-05,4.47366909069754e-11,0.000831172418301266,122,70,85
"P019","R07",131,0.000310838004557631,0.000112649676733405,2.29191475605249e-09,0.00164571529918801,0.0660882872624473,0.0505033007589683,0.000240751282223817,0.214183289426172,0.000105969009139613,1.07903255553224e-05,4.47366909137517e-11,0.00083117241830116,122,71,87
"P041","R07",285,0.000310838004557631,0.000112649676733405,2.29191475605248e-09,0.00164571529918801,0.0660882872624473,0.0505033007589683,0.000240751282223817,0.214183289426172,0.000105969009139614,1.07903255553467e-05,4.47366909010462e-11,0.000831172418301241,122,73,84
"P017","R07",117,0.000310838004557631,0.000112649676733405,2.29191475605249e-09,0.00164571529918801,0.0660882872624473,0.0505033007589683,0.000240751282223817,0.214183289426172,0.000105969009139613,1.07903255552669e-05,4.47366908998604e-11,0.000831172418301189,125,71,86
"P004","R04",24,0.000310704551634121,0.000112408035781775,2.28000022376024e-09,0.00164516219352732,0.0659602474064797,0.0504205528523605,0.000240715076939403,0.213961721127948,1.05599876146231e-06,1.41878412135074e-07,1.28316659598129e-12,8.16926806663926e-06,126,116,283
"P010","R04",66,0.000310704551634121,0.000112408035781775,2.28000022376024e-09,0.00164516219352732,0.0659602474064797,0.0504205528523606,0.000240715076939403,0.213961721127948,1.05599876146232e-06,1.41878412131605e-07,1.2831667477696e-12,8.16926806666146e-06,127,116,282
"P008","R06",53,0.000310652550937372,0.000112166786755038,2.26287101993617e-09,0.00164468587268881,0.0657850819541365,0.050198435513639,0.000240678543808869,0.21313458042575,0.000209802463875572,1.12312393056114e-05,3.52097432115774e-11,0.00171900364515171,128,199,27
"P011","R06",74,0.000310652550937372,0.000112166786755038,2.26287101993617e-09,0.00164468587268881,0.0657850819541365,0.050198435513639,0.00024067854380887,0.21313458042575,0.000209802463875571,1.1231239305607e-05,3.52097429771187e-11,0.00171900364515163,129,198,28
"P001","R04",4,0.000310648894941064,0.000112405554960811,2.28000022319366e-09,0.0016451297645288,0.0659581914174189,0.0504205469044293,0.000240715076939403,0.213941349122326,3.88275395066021e-06,2.11617939990805e-07,7.42405438611694e-13,3.34635703261823e-05,130,118,260
"P039","R04",270,0.000310648894941064,0.000112405554960811,2.28000022319366e-09,0.0016451297645288,0.0659581914174188,0.0504205469044293,0.000240715076939402,0.213941349122326,3.88275395066252e-06,2.11617939950906e-07,7.42404179581921e-13,3.3463570326183e-05,130,119,259
"P028","R03",192,0.000310634225786478,0.000112400449285593,2.28000029016447e-09,0.00164527398208536,0.0659530245841128,0.0504204620776313,0.000240715076939325,0.213925903422661,2.50897381206015e-06,2.99391646915032e-07,1.30590850768797e-12,1.77883204013553e-05,132,120,267
"P024","R03",164,0.000310634225786478,0.000112400449285593,2.28000029016446e-09,0.00164527398208536,0.0659530245841128,0.0504204620776313,0.000240715076939325,0.213925903422661,2.50897381206085e-06,2.99391646918501e-07,1.30590848126055e-12,1.77883204013025e-05,133,121,266
"P003","R06",19,0.000310632216325661,0.000112172944948958,2.26287354641087e-09,0.00164489690754724,0.0657834094807194,0.0502004670344082,0.000240678543944202,0.213125870062692,5.64832372042253e-05,1.33009652084071e-07,6.03804320724235e-13,0.000538341269503133,134,200,141
"P025","R06",173,0.000310632216325661,0.000112172944948958,2.26287354641087e-09,0.00164489690754724,0.0657834094807194,0.0502004670344082,0.000240678543944202,0.213125870062692,5.6483237204224e-05,1.33009652104887e-07,6.03804479288803e-13,0.000538341269503106,135,201,142
"P001","R02",2,0.000310614222549943,0.000112650310359837,2.2919162300597e-09,0.00164554564434631,0.0660801881101411,0.0505034794813997,0.000240751282225314,0.214175529358917,1.16849072087211e-05,4.50574123907199e-07,1.1412988223491e-12,9.98446300766134e-05,136,74,223
"P039","R02",268,0.000310614222549943,0.000112650310359837,2.2919162300597e-09,0.00164554564434631,0.066080188110141,0.0505034794813997,0.000240751282225314,0.214175529358917,1.16849072087192e-05,4.50574123976588e-07,1.14129880540844e-12,9.98446300764975e-05,136,75,224
"P007","R06",47,0.000310604789756581,0.000112164681439749,2.2628710193322e-09,0.00164465781748519,0.065783378913799,0.050198330229303,0.000240678543808869,0.213123742004729,0.000176566965338111,9.17200619068425e-06,2.94764504227578e-11,0.00143315482854519,138,202,38
"P042","R06",292,0.000310604789756581,0.000112164681439749,2.2628710193322e-09,0.0016446578174852,0.065783378913799,0.050198330229303,0.000240678543808869,0.213123742004729,0.000176566965338106,9.17200619068078e-06,2.9476449914538e-11,0.00143315482854524,138,202,39
"P027","R05",187,0.000310579623295649,0.000112246024244715,2.27225608382842e-09,0.0016450313075654,0.0658693496953587,0.0503340013822564,0.00024069685156706,0.213572732811615,7.71983520898148e-05,6.55467946247823e-06,2.62924598596909e-11,0.000619447528383979,140,166,109
"P022","R05",152,0.000310579623295649,0.000112246024244715,2.27225608382842e-09,0.0016450313075654,0.0658693496953587,0.0503340013822564,0.00024069685156706,0.213572732811615,7.71983520898148e-05,6.55467946243486e-06,2.62924601232876e-11,0.000619447528384027,140,166,110
"P042","R07",293,0.000310577116152973,0.000112634411966092,2.29191475070379e-09,0.00164552990965906,0.0660769787188971,0.0505027920581252,0.000240751282223682,0.21417465208309,6.51523430962667e-05,6.04251188619613e-06,2.34709327038605e-11,0.000512435860056951,142,76,130
"P007","R07",48,0.000310577116152973,0.000112634411966092,2.29191475070379e-09,0.00164552990965906,0.0660769787188971,0.0505027920581252,0.000240751282223682,0.21417465208309,6.5152343096269e-05,6.04251188620654e-06,2.34709327431629e-11,0.000512435860057197,143,76,129
"P004","R05",25,0.000310566220995056,0.000112252740391211,2.27225614919353e-09,0.00164487445912617,0.0658739644987308,0.0503350193746446,0.000240696851567541,0.213615879610897,5.94988367225684e-06,5.82940733073745e-07,2.40765740559188e-12,4.86430347273962e-05,144,164,247
"P010","R05",67,0.000310566220995056,0.000112252740391211,2.27225614919353e-09,0.00164487445912617,0.0658739644987308,0.0503350193746446,0.000240696851567541,0.213615879610897,5.94988367225724e-06,5.82940733059867e-07,2.40765739864621e-12,4.86430347272866e-05,145,163,246
"P033","R05",228,0.000310519782975006,0.000112281962937596,2.2722616833832e-09,0.00164516796708638,0.0658710558624138,0.050338810930912,0.000240696851703989,0.21354715616068,5.00170225732942e-06,3.91604281609753e-07,1.56759938722535e-12,4.01765513748424e-05,146,165,252
"P021","R04",143,0.00031048416473182,0.000112346807402553,2.27999403846368e-09,0.00164492102116927,0.0659437179236187,0.0504192434363452,0.000240715076667421,0.2139215694746,2.9520715560858e-06,3.75021655014962e-07,4.35789440337854e-12,2.07449456263192e-05,147,122,262
"P014","R04",94,0.00031048416473182,0.000112346807402553,2.27999403846368e-09,0.00164492102116927,0.0659437179236187,0.0504192434363452,0.00024071507666742,0.2139215694746,2.9520715560873e-06,3.75021655049657e-07,4.35789437728992e-12,2.07449456262387e-05,148,123,261
"P037","R04",255,0.00031048416473182,0.000112346807402553,2.27999403846368e-09,0.00164492102116927,0.0659437179236187,0.0504192434363452,0.00024071507666742,0.2139215694746,2.95207155608472e-06,3.75021655077412e-07,4.35789443031418e-12,2.07449456261853e-05,148,124,263
"P016","R09",112,0.000310458385900372,0.000112372577969879,2.27999849059952e-09,0.00164518737063538,0.0659433389684074,0.0504203042206058,0.000240715076937684,0.213801708740934,3.07193485437525e-05,3.43258174790445e-06,1.42915381258992e-11,0.0002234087075008,150,126,186
"P038","R09",266,0.000310458385900372,0.000112372577969879,2.27999849059952e-09,0.00164518737063538,0.0659433389684074,0.0504203042206059,0.000240715076937684,0.213801708740934,3.07193485437516e-05,3.43258174786976e-06,1.42915381682508e-11,0.000223408707500917,151,125,187
"P012","R09",84,0.000310434086024211,0.000112322796217216,2.27999230902333e-09,0.00164507569337955,0.0659351078339551,0.0504190881675572,0.000240715076665769,0.213756325294665,5.72189935393561e-05,7.73830190345555e-06,3.62574702561318e-11,0.000385854976258974,152,130,140
"P019","R09",133,0.000310434086024211,0.000112322796217216,2.27999230902332e-09,0.00164507569337955,0.0659351078339551,0.0504190881675572,0.000240715076665769,0.213756325294665,5.72189935393573e-05,7.73830190345555e-06,3.62574702839145e-11,0.00038585497625884,153,127,137
"P017","R09",119,0.000310434086024211,0.000112322796217216,2.27999230902333e-09,0.00164507569337955,0.0659351078339551,0.0504190881675573,0.00024071507666577,0.213756325294665,5.72189935393568e-05,7.73830190345035e-06,3.62574702039546e-11,0.000385854976258898,153,127,138
"P041","R09",287,0.000310434086024211,0.000112322796217216,2.27999230902332e-09,0.00164507569337954,0.0659351078339551,0.0504190881675573,0.000240715076665769,0.213756325294665,5.72189935393561e-05,7.73830190344514e-06,3.62574703618415e-11,0.00038585497625892,153,127,139
"P016","R02",107,0.000310433632224261,0.000112615715683482,2.29191405854667e-09,0.00164560612997202,0.0660657310133499,0.0505019831695882,0.000240751282222787,0.21416906988221,1.24209781030679e-05,2.08178262493461e-06,1.19220001709372e-11,8.90967872584171e-05,156,81,218
"P038","R02",261,0.000310433632224261,0.000112615715683482,2.29191405854667e-09,0.00164560612997202,0.0660657310133499,0.0505019831695882,0.000240751282222787,0.21416906988221,1.24209781030671e-05,2.08178262492593e-06,1.1922000175003e-11,8.90967872582825e-05,157,82,219
"P006","R09",42,0.000310345189790485,0.000112321651378177,2.2799935888058e-09,0.00164523596753589,0.0659282412368113,0.0504194638346214,0.000240715076799807,0.213677179495839,8.98151758823124e-07,1.56425897044482e-08,1.50980085638491e-14,8.61947667368731e-06,158,134,284
"P002","R09",14,0.000310345189790485,0.000112321651378177,2.2799935888058e-09,0.00164523596753589,0.0659282412368113,0.0504194638346214,0.000240715076799807,0.213677179495839,8.98151758821547e-07,1.5642589718326e-08,1.50975864026282e-14,8.61947667352008e-06,158,135,285
"P023","R09",161,0.000310345189790485,0.000112321651378177,2.2799935888058e-09,0.00164523596753589,0.0659282412368113,0.0504194638346214,0.000240715076799807,0.213677179495839,8.9815175882141e-07,1.56425897330711e-08,1.5097586063815e-14,8.61947667371229e-06,160,133,286
"P018","R08",125,0.000310311674917214,0.000112048457789056,2.25135349237034e-09,0.00164481481955364,0.0656618408328285,0.050043895645989,0.000240660153576138,0.212480333242476,8.59644255793135e-06,1.20981499522436e-06,1.2459809597379e-11,5.95372982346049e-05,161,224,236
"P001","R03",3,0.000310288620195306,0.000112332931737938,2.27999410264546e-09,0.00164493949650793,0.0659312421466729,0.0504190730977279,0.000240715076667276,0.213680859112709,7.25754122409622e-06,3.33380227401578e-07,9.59686104930603e-13,6.04868709665036e-05,162,131,240
"P039","R03",269,0.000310288620195306,0.000112332931737938,2.27999410264546e-09,0.00164493949650793,0.0659312421466729,0.0504190730977279,0.000240715076667276,0.21368085911271,7.25754122409408e-06,3.33380227385965e-07,9.59681032897315e-13,6.04868709662628e-05,162,131,241
"P009","R02",58,0.000310274482521212,0.000112605873936214,2.29191405512995e-09,0.00164549651109606,0.0660588298768447,0.0505016783738167,0.000240751282222719,0.214164319517688,6.49453091828405e-06,1.14264976608727e-06,9.13329544643699e-12,4.54960116428246e-05,164,83,245
"P009","R05",60,0.000310231671145281,0.000112210578912982,2.27225407370569e-09,0.00164482788000701,0.065852640539245,0.0503309357878022,0.000240696851565347,0.213459071258826,3.51709304686447e-05,3.36385237715252e-06,1.31126853207655e-11,0.000281269015365359,165,171,176
"P030","R04",207,0.000310222963554274,0.000112328367676251,2.27999474430111e-09,0.00164496985986341,0.0659282152114573,0.0504194882139629,0.000240715076800977,0.2136479838811,1.738635530016e-05,1.51084572941156e-06,5.99030701903719e-12,0.00014293812402971,166,136,212
"P004","R09",28,0.000310204977727775,0.000112309578567419,2.27999230425599e-09,0.00164490756919838,0.0659250137579607,0.0504189288083167,0.000240715076665635,0.213631553023683,1.63403290517833e-06,2.20313532363695e-07,1.95771653723538e-12,1.22364496933695e-05,167,137,275
"P010","R09",70,0.000310204977727774,0.000112309578567419,2.27999230425599e-09,0.00164490756919838,0.0659250137579607,0.0504189288083167,0.000240715076665635,0.213631553023683,1.63403290518152e-06,2.20313532382777e-07,1.95771637900963e-12,1.22364496934528e-05,168,137,274
"P031","R06",214,0.000310128051017796,0.000112093034136343,2.26286546013047e-09,0.00164447131641773,0.0657513504194455,0.0501899544806044,0.000240678543670442,0.212893812427966,0.000119925408885819,4.71761062355996e-06,1.3393566549618e-11,0.00104590407517502,169,206,76
"P019","R04",128,0.000310066666146344,0.000112239960940308,2.27998490582703e-09,0.00164488301934628,0.065906979057621,0.0504175041431011,0.000240715076392016,0.213487480299782,4.60436318021329e-05,7.02948782311044e-06,3.56923070844717e-11,0.000321817419701052,170,144,162
"P041","R04",282,0.000310066666146344,0.000112239960940308,2.27998490582703e-09,0.00164488301934628,0.065906979057621,0.050417504143101,0.000240715076392016,0.213487480299782,4.60436318021322e-05,7.02948782313473e-06,3.56923071095439e-11,0.000321817419701131,170,144,163
"P012","R04",79,0.000310066666146344,0.000112239960940308,2.27998490582703e-09,0.00164488301934628,0.065906979057621,0.050417504143101,0.000240715076392016,0.213487480299782,4.60436318021367e-05,7.02948782312779e-06,3.56923070038342e-11,0.000321817419701018,170,146,160
"P017","R04",114,0.000310066666146344,0.000112239960940308,2.27998490582703e-09,0.00164488301934628,0.065906979057621,0.0504175041431011,0.000240715076392016,0.213487480299782,4.60436318021342e-05,7.02948782312085e-06,3.56923070092552e-11,0.000321817419701071,170,146,161
"P018","R06",123,0.000310024021011716,0.000112103170893661,2.26287175605843e-09,0.00164487228107715,0.0657447812856408,0.0501945565114529,0.000240678543942333,0.212862315335752,6.60391381527765e-06,9.14677568443489e-07,8.17718507923476e-12,4.77697976659966e-05,174,209,244
"P031","R03",212,0.000310009948762037,0.000112301999994694,2.27999223834596e-09,0.00164483039667347,0.06591381637562,0.0504182798206911,0.000240715076531735,0.213485466241358,4.29711193546215e-06,7.25910126470747e-07,7.23230900759016e-12,2.91094650146276e-05,175,139,258
"P009","R04",59,0.000309932957061918,0.000112279987441671,2.27999108400862e-09,0.00164488559484377,0.0659083572538279,0.0504186292057517,0.000240715076663862,0.213452913006451,1.41259199282026e-05,2.01627100019502e-06,9.86483052024616e-12,9.86960735583484e-05,176,140,216
"P038","R05",262,0.000309882314914871,0.00011212439476006,2.27224492887782e-09,0.00164468422190612,0.0658221473318581,0.0503193091070829,0.000240696851290419,0.213250330312475,5.01030768191154e-05,4.69210632577516e-06,1.77933771935759e-11,0.00040471283364552,177,174,150
"P016","R05",108,0.000309882314914871,0.00011212439476006,2.27224492887782e-09,0.00164468422190612,0.0658221473318581,0.0503193091070829,0.000240696851290419,0.213250330312475,5.01030768191188e-05,4.69210632581853e-06,1.77933771959476e-11,0.000404712833645491,177,175,149
"P020","R08",139,0.000309833277040095,0.000111937392124107,2.25134057513209e-09,0.00164438959620872,0.0656254253071756,0.0500286831817332,0.000240660153165051,0.212253461900188,1.2091604322911e-05,1.69899565353494e-06,9.55600403901259e-12,8.75051969726272e-05,179,225,220
"P040","R08",279,0.000309833277040095,0.000111937392124107,2.25134057513209e-09,0.00164438959620872,0.0656254253071756,0.0500286831817333,0.00024066015316505,0.212253461900188,1.20916043229104e-05,1.69899565354015e-06,9.55600405747791e-12,8.75051969725724e-05,180,225,221
"P021","R05",144,0.000309808978853458,0.000112100855814679,2.27223992666395e-09,0.00164437145132104,0.0658174615921059,0.0503143445920189,0.000240696851019743,0.213226380596405,1.15624392077699e-05,1.33929919529999e-06,5.41331518083825e-12,8.80882649440716e-05,181,176,226
"P014","R05",95,0.000309808978853458,0.000112100855814679,2.27223992666395e-09,0.00164437145132104,0.0658174615921059,0.0503143445920189,0.000240696851019743,0.213226380596404,1.15624392077694e-05,1.33929919530693e-06,5.4133152231899e-12,8.80882649440196e-05,181,176,227
"P037","R05",256,0.000309808978853457,0.000112100855814679,2.27223992666394e-09,0.00164437145132104,0.0658174615921059,0.0503143445920189,0.000240696851019743,0.213226380596404,1.156243920777e-05,1.33929919528958e-06,5.41331519811773e-12,8.80882649440723e-05,183,176,225
"P002","R08",13,0.000309801803328885,0.000111879534829377,2.25133279223606e-09,0.00164434006524454,0.0656149669956316,0.0500209678109754,0.000240660153025595,0.212223584766992,4.11242544187148e-05,1.99317503347604e-07,1.50375477094161e-14,0.00038519730927323,184,228,171
"P006","R08",41,0.000309801803328885,0.000111879534829377,2.25133279223606e-09,0.00164434006524454,0.0656149669956316,0.0500209678109754,0.000240660153025595,0.212223584766992,4.11242544187126e-05,1.9931750337536e-07,1.50358563275573e-14,0.00038519730927319,184,228,172
"P023","R08",160,0.000309801803328885,0.000111879534829377,2.25133279223605e-09,0.00164434006524454,0.0656149669956316,0.0500209678109754,0.000240660153025595,0.212223584766992,4.11242544187165e-05,1.99317503361482e-07,1.50350106551567e-14,0.000385197309273204,186,230,170
"P030","R09",210,0.000309772084761681,0.000112238918240346,2.27998739571308e-09,0.00164473751170392,0.0658959888856238,0.0504179084764884,0.000240715076527623,0.213343161884785,1.17324502715326e-05,1.27015776149077e-06,5.02325808461715e-12,8.81514259935059e-05,187,148,222
"P025","R04",172,0.000309754568887195,0.000112219206742546,2.27998561107793e-09,0.00164490231769212,0.0658896268659652,0.0504177421451764,0.000240715076525572,0.213295962829813,8.91419802066002e-07,9.1441163189987e-08,4.69955137630783e-13,6.80598162683537e-06,188,152,287
"P003","R04",18,0.000309754568887195,0.000112219206742546,2.27998561107793e-09,0.00164490231769212,0.0658896268659652,0.0504177421451764,0.000240715076525572,0.213295962829813,8.91419802063785e-07,9.14411632160078e-08,4.69955215557814e-13,6.80598162683537e-06,188,152,288
"P007","R04",45,0.000309737421556117,0.000112220651957873,2.27998489933788e-09,0.00164465868936977,0.0658929198004033,0.0504173271965863,0.00024071507639188,0.213323877672519,2.35901986898522e-05,3.60470562956426e-06,1.8817254723272e-11,0.000164288359385838,190,150,203
"P042","R04",290,0.000309737421556117,0.000112220651957873,2.27998489933788e-09,0.00164465868936977,0.0658929198004033,0.0504173271965864,0.00024071507639188,0.213323877672519,2.35901986898531e-05,3.60470562956773e-06,1.88172547070089e-11,0.000164288359386053,190,151,202
"P004","R02",23,0.000309725263938028,0.000112465779651562,2.29190080699352e-09,0.00164508796665474,0.0660155994073033,0.0504930900589728,0.00024075128167779,0.213786457551373,2.70861266158462e-06,1.06741521349249e-07,1.21945220848269e-12,2.54992324614893e-05,192,95,265
"P010","R02",65,0.000309725263938028,0.000112465779651562,2.29190080699352e-09,0.00164508796665474,0.0660155994073033,0.0504930900589728,0.00024075128167779,0.213786457551373,2.70861266158595e-06,1.06741521350984e-07,1.21942514679646e-12,2.54992324614865e-05,192,96,264
"P031","R09",217,0.000309709816923772,0.000112235032343886,2.27998739455754e-09,0.00164470238322844,0.065893577023716,0.0504178963578097,0.000240715076527622,0.213319662242092,1.1522546023822e-05,1.62676374954041e-06,7.79159856141467e-12,8.1214222932683e-05,194,149,228
"P011","R09",77,0.000309658177826713,0.000112201858778052,2.27998368982514e-09,0.00164463025463213,0.0658869562640361,0.0504172369068326,0.000240715076391051,0.213276259884065,4.63537856193382e-05,5.72377286826853e-06,2.48902975206138e-11,0.00032199198823498,195,154,159
"P008","R09",56,0.000309658177826713,0.000112201858778052,2.27998368982514e-09,0.00164463025463213,0.065886956264036,0.0504172369068326,0.000240715076391051,0.213276259884065,4.63537856193406e-05,5.72377286826853e-06,2.4890297506553e-11,0.000321991988234979,196,155,158
"P031","R08",216,0.000309649968309912,0.000111899928972338,2.25133515242074e-09,0.00164404700214823,0.0656161773469585,0.0500235024803519,0.000240660153027591,0.212223498155862,7.68697465110764e-05,3.74725286445693e-06,1.19935882772026e-11,0.000651016989443808,197,227,111
"P025","R08",175,0.000309643658305151,0.0001118713631837,2.25133278896276e-09,0.00164423102442315,0.0656082192184752,0.0500203627096836,0.000240660153025527,0.212223490864271,3.16108947840034e-05,9.4848068669072e-08,6.08308172993463e-13,0.000310439421166498,198,232,182
"P003","R08",21,0.000309643658305151,0.0001118713631837,2.25133278896276e-09,0.00164423102442315,0.0656082192184752,0.0500203627096836,0.000240660153025527,0.212223490864271,3.16108947840043e-05,9.48480686430511e-08,6.08307644571959e-13,0.000310439421166472,198,233,181
"P033","R06",229,0.000309563112198514,0.000111990662564463,2.2628598795014e-09,0.00164451946295189,0.0657094042300779,0.0501807245143612,0.000240678543666162,0.2126297379035,1.66672420305132e-05,1.2526995567079e-07,9.74739072009262e-13,0.000161216960862,200,210,213
"P010","R06",68,0.000309560866748213,0.000111982983544415,2.26285366587827e-09,0.00164413385581788,0.065709394259274,0.0501748005096152,0.0002406785432597,0.212606577701197,7.27353761821897e-05,1.70524984498613e-06,3.75331454758872e-12,0.000689545023488661,201,211,120
"P004","R06",26,0.000309560866748213,0.000111982983544415,2.26285366587827e-09,0.00164413385581788,0.065709394259274,0.0501748005096152,0.0002406785432597,0.212606577701197,7.27353761821887e-05,1.70524984497919e-06,3.75331454115127e-12,0.000689545023488527,201,211,121
"P030","R08",209,0.000309555786991369,0.000111895190069928,2.25133515125139e-09,0.00164399913115422,0.0656125129043477,0.0500232873888933,0.000240660153027591,0.212223493790633,1.0133541606363e-05,2.93331191338411e-07,3.89482802936193e-12,8.98356792465825e-05,203,231,232
"P036","R06",250,0.00030955343284645,0.00011199039969719,2.26285987937299e-09,0.00164451153634763,0.0657091794030124,0.050180707993703,0.000240678543666161,0.212627720930164,2.42145029473097e-05,2.42587892354713e-07,3.52761625181555e-13,0.000225839656635052,204,213,201
"P021","R09",147,0.000309524513433033,0.000112164274077773,2.27997750618491e-09,0.00164443554387493,0.0658740194805345,0.0504159434087894,0.00024071507611907,0.213170254867147,4.97613300709483e-06,7.43606998877475e-07,5.13834530378396e-12,3.7424343662891e-05,205,160,253
"P037","R09",259,0.000309524513433033,0.000112164274077773,2.27997750618491e-09,0.00164443554387493,0.0658740194805345,0.0504159434087894,0.00024071507611907,0.213170254867147,4.97613300709409e-06,7.43606998868801e-07,5.13834530513921e-12,3.74243436628341e-05,206,160,255
"P014","R09",98,0.000309524513433033,0.000112164274077773,2.27997750618491e-09,0.00164443554387493,0.0658740194805345,0.0504159434087894,0.00024071507611907,0.213170254867147,4.97613300709465e-06,7.4360699887227e-07,5.13834551689745e-12,3.7424343662968e-05,207,160,254
"P035","R06",244,0.000309511137167906,0.000111988481795923,2.26285987889733e-09,0.00164448819309909,0.0657075661857633,0.0501806165022882,0.000240678543666161,0.212616352714007,1.14472533107138e-05,2.77776892905826e-07,2.58198610061933e-12,0.000108072862121036,208,214,229
"P039","R06",272,0.000309505611572384,0.000111980909253932,2.26285366540241e-09,0.00164410150636004,0.0657074254103468,0.0501747034756564,0.0002406785432597,0.212592332285076,4.57012460477748e-05,1.09493878630573e-07,3.1122885005462e-13,0.00044466932183984,209,215,164
"P001","R06",6,0.000309505611572384,0.000111980909253932,2.26285366540241e-09,0.00164410150636004,0.0657074254103468,0.0501747034756564,0.0002406785432597,0.212592332285076,4.57012460477731e-05,1.09493878637512e-07,3.1122884670884e-13,0.000444669321839803,209,215,165
"P042","R05",291,0.000309498848952141,0.000112060416478965,2.27223785179951e-09,0.0016443389455425,0.0657972176294509,0.0503103618405138,0.000240696851017549,0.212824199164469,5.00233042932976e-05,5.25940606279848e-06,2.09506189862417e-11,0.000393682882233745,211,191,151
"P007","R05",46,0.000309498848952141,0.000112060416478965,2.27223785179951e-09,0.0016443389455425,0.0657972176294509,0.0503103618405139,0.000240696851017549,0.212824199164469,5.00233042932967e-05,5.25940606279848e-06,2.09506189799736e-11,0.000393682882233609,211,192,152
"P001","R05",5,0.000309486976224334,0.00011206061344411,2.27223785205955e-09,0.00164433225385562,0.0657968934730604,0.0503103870054939,0.00024069685101755,0.212821330226149,3.01168589072574e-07,2.22933110374801e-08,2.81832148696609e-13,2.52177415148366e-06,213,193,289
