"proposal_id","reviewer_id","candidate_id","A_mean","A_median","A_q025","A_q975","D_mean","D_median","D_q025","D_q975","E_mean","E_median","E_q025","E_q975","A_rank","D_rank","E_rank"
"P017","R07",117,0.00030185186126187,0.000107190766985809,1.16668523134103e-09,0.00150545005848655,0.0649391323679028,0.0497980163099912,0.00015764150825104,0.208918322819216,9.14807479968809e-05,1.09665633064616e-05,4.66662114848157e-11,0.000674173111195697,106,70,83
"P019","R07",131,0.00030185186126187,0.000107190766985809,1.16668523134103e-09,0.00150545005848655,0.0649391323679028,0.0497980163099912,0.00015764150825104,0.208918322819216,9.14807479968797e-05,1.096656330642e-05,4.66662113858822e-11,0.000674173111195561,108,73,85
"P041","R07",285,0.00030185186126187,0.000107190766985809,1.16668523134103e-09,0.00150545005848655,0.0649391323679028,0.0497980163099912,0.00015764150825104,0.208918322819216,9.14807479968799e-05,1.09665633064339e-05,4.66662114943025e-11,0.000674173111195618,109,70,84
"P016","R06",109,0.000301839544560479,0.000106827133947003,1.15789062333432e-09,0.00150875162866653,0.0646659231914266,0.0495399900337573,0.000157578811945383,0.208374582557278,0.000144532613593532,7.75400973726872e-06,2.17543705441456e-11,0.00122748780481068,110,186,42
"P038","R06",263,0.000301839544560479,0.000106827133947003,1.15789062333432e-09,0.00150875162866653,0.0646659231914266,0.0495399900337573,0.000157578811945383,0.208374582557278,0.00014453261359353,7.75400973727133e-06,2.17543706180069e-11,0.0012274878048106,111,186,43
"P024","R06",166,0.000301814765586785,0.000106827135311083,1.15789062332897e-09,0.00150805406852424,0.0646648696987345,0.0495399638809889,0.000157578811945279,0.208373211824255,9.01024639125281e-05,2.02615615159385e-06,3.40747050038814e-12,0.000811918298076181,112,188,86
"P028","R06",194,0.000301814765586785,0.000106827135311083,1.15789062332897e-09,0.00150805406852424,0.0646648696987344,0.049539963880989,0.000157578811945279,0.208373211824254,9.01024639125275e-05,2.02615615156609e-06,3.40747050631737e-12,0.000811918298076101,112,189,87
"P017","R06",116,0.000301735639674105,0.000106788702882194,1.15788981225552e-09,0.00150794909698339,0.0646530369412595,0.0495361642230952,0.000157578808005914,0.208237239800199,0.000188970097695306,1.51552259955601e-05,5.47995736126656e-11,0.00154386277311467,114,191,22
"P019","R06",130,0.000301735639674105,0.000106788702882194,1.15788981225552e-09,0.00150794909698339,0.0646530369412595,0.0495361642230952,0.000157578808005914,0.208237239800199,0.000188970097695307,1.5155225995574e-05,5.4799573611988e-11,0.00154386277311462,114,193,19
"P012","R06",81,0.000301735639674105,0.000106788702882194,1.15788981225552e-09,0.00150794909698339,0.0646530369412595,0.0495361642230952,0.000157578808005913,0.2082372398002,0.000188970097695307,1.51552259955688e-05,5.47995736331638e-11,0.00154386277311475,116,191,20
"P041","R06",284,0.000301735639674105,0.000106788702882194,1.15788981225552e-09,0.00150794909698339,0.0646530369412595,0.0495361642230951,0.000157578808005913,0.208237239800199,0.000188970097695306,1.51552259955653e-05,5.47995736231689e-11,0.00154386277311475,117,193,21
"P012","R05",80,0.000301730605459134,0.000106867438035819,1.16038517655578e-09,0.00150526127766092,0.0647402697187844,0.0496643973879878,0.000157598092808829,0.208471895178384,6.58788483755309e-05,9.14651110017761e-06,3.8868859673013e-11,0.000463540985831781,118,159,110
"P019","R05",129,0.000301730605459134,0.000106867438035819,1.16038517655578e-09,0.00150526127766092,0.0647402697187844,0.0496643973879878,0.000157598092808829,0.208471895178384,6.58788483755305e-05,9.14651110018802e-06,3.88688596660673e-11,0.000463540985831724,118,159,111
"P017","R05",115,0.000301730605459134,0.000106867438035819,1.16038517655578e-09,0.00150526127766092,0.0647402697187844,0.0496643973879878,0.000157598092808829,0.208471895178384,6.58788483755317e-05,9.14651110017067e-06,3.8868859627612e-11,0.00046354098583181,120,159,109
"P041","R05",283,0.000301730605459134,0.000106867438035819,1.16038517655578e-09,0.00150526127766092,0.0647402697187844,0.0496643973879878,0.000157598092808829,0.208471895178384,6.587884837553e-05,9.14651110019669e-06,3.88688596797892e-11,0.000463540985831891,120,159,112
"P009","R06",61,0.000301694311590547,0.000106827011174964,1.15789062318444e-09,0.00150655232061024,0.0646594089953518,0.0495397032013194,0.000157578811944552,0.208255168151379,0.000124154578351049,6.28632304171522e-06,1.7410890874788e-11,0.00105541329546689,122,190,58
"P001","R02",2,0.000301685551718268,0.000107190808763362,1.16668533027372e-09,0.00150359349683376,0.0649328176560244,0.0497980665396449,0.000157641508913871,0.20880040532932,9.74347126345849e-06,4.96950498982476e-07,1.23427261487297e-12,8.36786188181204e-05,123,74,228
"P039","R02",268,0.000301685551718268,0.000107190808763362,1.16668533027372e-09,0.00150359349683376,0.0649328176560244,0.0497980665396449,0.000157641508913871,0.20880040532932,9.74347126345896e-06,4.96950499013701e-07,1.23427262944194e-12,8.36786188182342e-05,123,75,227
"P002","R06",11,0.000301681928351946,0.000106791287399424,1.15789041040846e-09,0.00150645530436393,0.0646493593267018,0.0495371630864519,0.000157578808950282,0.208165461351904,5.4880748524621e-05,4.17783644443559e-07,4.01259087127971e-14,0.0005205741921184,125,196,129
"P006","R06",39,0.000301681928351946,0.000106791287399424,1.15789041040846e-09,0.00150645530436393,0.0646493593267018,0.0495371630864518,0.000157578808950282,0.208165461351904,5.48807485246209e-05,4.17783644460906e-07,4.01258853770394e-14,0.000520574192118351,125,196,130
"P023","R06",158,0.000301681928351946,0.000106791287399424,1.15789041040846e-09,0.00150645530436393,0.0646493593267018,0.0495371630864519,0.000157578808950282,0.208165461351904,5.48807485246217e-05,4.17783644415803e-07,4.01258941014787e-14,0.000520574192118349,127,195,128
"P004","R04",24,0.000301672671591874,0.00010702535331984,1.16266771534944e-09,0.00150415150727035,0.064813660110144,0.0497301098030901,0.000157614597903571,0.208420381134854,1.00895821649174e-06,1.15755594371977e-07,8.93774715560658e-13,6.98093149189976e-06,128,114,278
"P010","R04",66,0.000301672671591874,0.00010702535331984,1.16266771534944e-09,0.00150415150727035,0.064813660110144,0.0497301098030901,0.000157614597903571,0.208420381134854,1.00895821649185e-06,1.15755594382386e-07,8.93774610528572e-13,6.98093149187339e-06,129,114,277
"P042","R07",293,0.000301653352641806,0.000107190538077903,1.16668523110061e-09,0.00150315637524045,0.0649300535526746,0.0497973887488974,0.000157641508249882,0.208769977879747,5.57103453688408e-05,5.9308975457889e-06,2.50408247495738e-11,0.000429125510160554,130,76,126
"P007","R07",48,0.000301653352641806,0.000107190538077903,1.16668523110061e-09,0.00150315637524045,0.0649300535526746,0.0497973887488974,0.000157641508249882,0.208769977879748,5.57103453688406e-05,5.93089754582533e-06,2.50408247324637e-11,0.000429125510160688,130,76,127
"P001","R04",4,0.000301631402437589,0.000107025306536752,1.16266771534303e-09,0.00150383445924498,0.0648120514772707,0.0497301077092953,0.00015761459790345,0.208399728256343,3.24756685420526e-06,2.18497055825065e-07,7.43275574551991e-13,2.60445468627891e-05,132,116,259
"P039","R04",270,0.000301631402437589,0.000107025306536752,1.16266771534303e-09,0.00150383445924498,0.0648120514772707,0.0497301077092953,0.00015761459790345,0.208399728256343,3.24756685420468e-06,2.18497055844147e-07,7.43275447158236e-13,2.60445468628203e-05,132,116,260
"P028","R03",192,0.00030162534058351,0.000107030399169341,1.1626679768113e-09,0.00150380318394399,0.0648078161110199,0.0497300662020872,0.000157614597651429,0.208346020218093,2.21124891186518e-06,3.08143173449738e-07,1.4310369661724e-12,1.57585296235878e-05,134,120,267
"P024","R03",164,0.00030162534058351,0.000107030399169341,1.16266797681129e-09,0.00150380318394399,0.0648078161110199,0.0497300662020872,0.000157614597651429,0.208346020218093,2.21124891186528e-06,3.08143173441064e-07,1.43103682251561e-12,1.57585296235878e-05,135,120,266
"P016","R02",107,0.000301549343073751,0.00010719368230925,1.16668545528955e-09,0.00150235767158298,0.0649209209501823,0.0497962325343549,0.000157641507622667,0.208657928799476,1.13086608337707e-05,2.04936744035988e-06,1.2763108814582e-11,7.24807260384963e-05,136,78,217
"P038","R02",261,0.000301549343073751,0.00010719368230925,1.16668545528955e-09,0.00150235767158298,0.0649209209501823,0.0497962325343549,0.000157641507622667,0.208657928799476,1.13086608337693e-05,2.04936744034254e-06,1.27631089714525e-11,7.24807260384686e-05,136,79,218
"P027","R05",187,0.000301531243340885,0.000106870042963187,1.16038542506009e-09,0.00150523199738321,0.0647266518494873,0.049663358844921,0.000157598092483294,0.20818338117216,6.56756550095967e-05,6.49431196074815e-06,2.51228373458865e-11,0.000517259192881607,138,170,113
"P022","R05",152,0.000301531243340885,0.000106870042963187,1.16038542506009e-09,0.00150523199738321,0.0647266518494873,0.049663358844921,0.000157598092483294,0.208183381172159,6.56756550095956e-05,6.49431196070305e-06,2.51228364974983e-11,0.000517259192881604,139,169,114
"P003","R06",19,0.000301524976183046,0.000106781605975531,1.15789041025449e-09,0.0015052845527453,0.064642371340217,0.0495368640818907,0.000157578808949405,0.208163604806795,4.58299551927161e-05,1.68723326900155e-07,3.54800129146658e-13,0.00045351187252022,140,200,141
"P025","R06",173,0.000301524976183046,0.000106781605975531,1.15789041025449e-09,0.0015052845527453,0.064642371340217,0.0495368640818906,0.000157578808949405,0.208163604806795,4.58299551927159e-05,1.68723326816889e-07,3.54800128850197e-13,0.000453511872520168,141,200,142
"P011","R06",74,0.000301524716168789,0.000106772743936614,1.15788981200841e-09,0.00150525971777737,0.0646432968494705,0.0495356992197292,0.000157578808004666,0.208164996523239,0.000175191666192044,1.15714791985213e-05,3.79603009772057e-11,0.00146419317344979,142,199,27
"P008","R06",53,0.000301524716168789,0.000106772743936614,1.15788981200841e-09,0.00150525971777737,0.0646432968494705,0.0495356992197292,0.000157578808004666,0.208164996523239,0.000175191666192044,1.15714791985091e-05,3.79603009765281e-11,0.00146419317344996,143,198,28
"P004","R05",25,0.000301515237325108,0.000106867224164649,1.16038517631264e-09,0.00150520812073726,0.0647304411838275,0.0496638168969215,0.000157598092807602,0.208244717687382,5.13150686266761e-06,6.06523395962205e-07,2.61755182755078e-12,3.79481713155452e-05,144,166,247
"P010","R05",67,0.000301515237325108,0.000106867224164649,1.16038517631264e-09,0.00150520812073726,0.0647304411838275,0.0496638168969216,0.000157598092807602,0.208244717687382,5.13150686266755e-06,6.0652339599343e-07,2.61755182348502e-12,3.7948171315489e-05,144,166,248
"P033","R05",228,0.000301506768674591,0.000106879009998301,1.16038611224829e-09,0.00150380237638154,0.0647287301891535,0.0496657369181462,0.000157598094938814,0.208183097437983,4.22081198886251e-06,4.0397716645317e-07,1.66325652659364e-12,3.25821460398684e-05,146,168,255
"P007","R06",47,0.000301488947995311,0.000106769997874048,1.15788981199407e-09,0.0015052438744668,0.0646419552185543,0.0495356656434627,0.000157578808004544,0.208164807013432,0.000147183930212091,9.46210733315106e-06,3.06960840817914e-11,0.00123145640369767,147,202,40
"P042","R06",292,0.000301488947995311,0.000106769997874048,1.15788981199407e-09,0.0015052438744668,0.0646419552185542,0.0495356656434627,0.000157578808004544,0.208164807013432,0.000147183930212091,9.46210733312851e-06,3.06960839762511e-11,0.0012314564036977,147,203,41
"P016","R09",112,0.000301488635127767,0.000107028897038862,1.16266789251473e-09,0.00150264996700646,0.0647998874324687,0.049730006924459,0.000157614596785096,0.208257924771562,2.68495397373506e-05,3.57331410234633e-06,1.58324175018637e-11,0.000191669058556146,149,122,183
"P038","R09",266,0.000301488635127767,0.000107028897038862,1.16266789251473e-09,0.00150264996700646,0.0647998874324687,0.049730006924459,0.000157614596785096,0.208257924771562,2.68495397373496e-05,3.57331410237409e-06,1.58324171833793e-11,0.00019166905855601,149,122,184
"P021","R04",143,0.000301486818373802,0.000107008099631677,1.16266698345982e-09,0.00150231720687861,0.0647994758778843,0.0497294182489405,0.000157614594890999,0.208276672117702,2.83894499166068e-06,3.43050833170877e-07,2.8537539281811e-12,2.04543191661279e-05,151,124,261
"P014","R04",94,0.000301486818373802,0.000107008099631677,1.16266698345982e-09,0.00150231720687861,0.0647994758778843,0.0497294182489405,0.000157614594890999,0.208276672117702,2.83894499165983e-06,3.43050833125774e-07,2.8537539796807e-12,2.04543191661265e-05,152,124,262
"P037","R04",255,0.000301486818373802,0.000107008099631677,1.16266698345982e-09,0.00150231720687861,0.0647994758778843,0.0497294182489405,0.000157614594890999,0.208276672117702,2.8389449916596e-06,3.43050833115366e-07,2.8537538692276e-12,2.04543191662333e-05,152,124,263
"P012","R09",84,0.000301451329302553,0.000107001030872616,1.16266716076313e-09,0.00150236133382405,0.0647923340581114,0.0497293614608315,0.000157614593773324,0.208207315753624,5.07575678078772e-05,7.95002754985785e-06,3.8535724839004e-11,0.000347072651825647,154,127,134
"P041","R09",287,0.000301451329302553,0.000107001030872616,1.16266716076313e-09,0.00150236133382405,0.0647923340581114,0.0497293614608315,0.000157614593773324,0.208207315753624,5.07575678078765e-05,7.95002754986132e-06,3.85357079471342e-11,0.000347072651825731,155,127,137
"P019","R09",133,0.000301451329302553,0.000107001030872616,1.16266716076313e-09,0.00150236133382405,0.0647923340581114,0.0497293614608315,0.000157614593773324,0.208207315753624,5.07575678078769e-05,7.95002754986132e-06,3.85357112756349e-11,0.000347072651825486,155,130,136
"P017","R09",119,0.000301451329302553,0.000107001030872616,1.16266716076313e-09,0.00150236133382405,0.0647923340581114,0.0497293614608315,0.000157614593773324,0.208207315753624,5.07575678078771e-05,7.95002754985438e-06,3.85357180302144e-11,0.000347072651825728,157,127,135
"P009","R02",58,0.000301428107607065,0.000107193555629951,1.1666854551487e-09,0.00150098810523654,0.064915381218746,0.0497958482745513,0.000157641507621936,0.20857733366808,6.06397757839898e-06,1.09378680789897e-06,7.39971878090356e-12,4.00099040437439e-05,158,80,244
"P002","R09",14,0.000301396230471111,0.000107009838084528,1.16266769179348e-09,0.00150190437035143,0.0647870602620215,0.0497295865369625,0.000157614594131234,0.208206804179571,7.46623884699648e-07,1.62105032956023e-08,1.05917255218205e-14,6.78414207930105e-06,159,135,288
"P023","R09",161,0.000301396230471111,0.000107009838084528,1.16266769179348e-09,0.00150190437035143,0.0647870602620215,0.0497295865369625,0.000157614594131234,0.208206804179572,7.466238846998e-07,1.62105032982043e-08,1.05883401005369e-14,6.78414207919558e-06,160,134,287
"P006","R09",42,0.000301396230471111,0.000107009838084528,1.16266769179348e-09,0.00150190437035143,0.0647870602620215,0.0497295865369625,0.000157614594131234,0.208206804179572,7.46623884701038e-07,1.62105032982043e-08,1.05815814552442e-14,6.78414207930036e-06,160,135,286
"P039","R03",269,0.000301345082745423,0.00010700625487418,1.16266724480953e-09,0.00150084283805591,0.0647894383372537,0.0497293334661261,0.000157614594638367,0.208206311567978,6.07152805948875e-06,3.62217729693928e-07,9.8231879936203e-13,5.0514010973878e-05,162,131,242
"P001","R03",3,0.000301345082745423,0.00010700625487418,1.16266724480953e-09,0.00150084283805591,0.0647894383372537,0.0497293334661261,0.000157614594638367,0.208206311567978,6.07152805948691e-06,3.62217729636682e-07,9.8231895775719e-13,5.05140109739307e-05,162,131,243
"P030","R04",207,0.000301299032250359,0.000107008942807333,1.1626674962287e-09,0.00150038566419908,0.0647871961625757,0.0497295833430338,0.000157614594962278,0.208206324930555,1.48099260286501e-05,1.52391187265011e-06,6.29456460607793e-12,0.00011416195798141,164,133,212
"P004","R09",28,0.000301277117525195,0.000106994617448414,1.16266716053589e-09,0.00150024652548246,0.0647842274779926,0.0497292791404329,0.00015761459377228,0.208206065165612,1.53250543220675e-06,2.07660458115613e-07,1.29621288576492e-12,1.09211349333269e-05,165,137,274
"P010","R09",70,0.000301277117525195,0.000106994617448414,1.16266716053589e-09,0.00150024652548246,0.0647842274779926,0.0497292791404329,0.00015761459377228,0.208206065165612,1.5325054322069e-06,2.07660458094797e-07,1.29621283257125e-12,1.09211349332706e-05,166,137,273
"P009","R05",60,0.000301262953789416,0.000106869705876335,1.16038532912736e-09,0.00150026687365576,0.0647130655000682,0.0496609813302937,0.000157598091535739,0.208182287885641,3.02042220388023e-05,3.33464212789666e-06,1.3193399912609e-11,0.000229212383738878,167,171,176
"P018","R08",125,0.000301243033242263,0.00010653252953203,1.1551560964169e-09,0.00150522793419718,0.0645278265364418,0.0494122050852929,0.000157555927026467,0.207831346022136,8.17696244285574e-06,1.18181905695881e-06,8.12831652131213e-12,5.61414893331564e-05,168,224,236
"P017","R04",114,0.000301156445165034,0.000106955348959495,1.1626665821252e-09,0.00149959914042264,0.064768624252179,0.0497285436157123,0.000157614589960674,0.20820078057738,4.13100771336003e-05,7.02294198890417e-06,3.84142246224323e-11,0.000273449125541761,169,143,154
"P041","R04",282,0.000301156445165034,0.000106955348959495,1.1626665821252e-09,0.00149959914042264,0.0647686242521791,0.0497285436157123,0.000157614589960674,0.20820078057738,4.13100771335996e-05,7.02294198892499e-06,3.84142246183665e-11,0.00027344912554187,170,141,156
"P019","R04",128,0.000301156445165034,0.000106955348959495,1.1626665821252e-09,0.00149959914042264,0.064768624252179,0.0497285436157123,0.000157614589960674,0.208200780577381,4.13100771336001e-05,7.02294198891111e-06,3.84142250493369e-11,0.000273449125541709,170,144,155
"P012","R04",79,0.000301156445165034,0.000106955348959495,1.1626665821252e-09,0.00149959914042264,0.064768624252179,0.0497285436157123,0.000157614589960674,0.20820078057738,4.13100771336014e-05,7.02294198893019e-06,3.84142220867544e-11,0.000273449125541787,172,142,153
"P031","R03",212,0.000301130915242055,0.0001069892731677,1.16266714647457e-09,0.00149960610202489,0.0647750279652453,0.0497289074120468,0.000157614593513373,0.208203733625298,4.08205032904942e-06,6.71626114997353e-07,4.13869866315911e-12,2.75287003501531e-05,173,139,256
"P031","R06",214,0.000301118595634178,0.000106660809386774,1.15788959880261e-09,0.00150322680293649,0.0646154775026837,0.049532351551379,0.000157578805008109,0.207963786410934,9.9251521783732e-05,4.82669800377228e-06,1.38478596557084e-11,0.00084323362199628,174,208,78
"P009","R04",59,0.000301073392962591,0.000106983361002864,1.16266731373616e-09,0.00149960972013476,0.0647706765524316,0.0497291437060731,0.00015761459297172,0.208198232186243,1.26460305599716e-05,2.04029476261886e-06,1.04245011060822e-11,8.42237344226511e-05,175,140,214
"P018","R06",123,0.000301069816647655,0.000106691875844769,1.15789091386305e-09,0.00149976124505516,0.0646110746622207,0.0495349535063298,0.000157578807347289,0.20796867290459,6.24425543568844e-06,7.40549583440331e-07,5.82490643904549e-12,4.15710555421902e-05,176,209,241
"P016","R05",108,0.000300979348758372,0.000106860544639599,1.16038471173672e-09,0.00149952968749483,0.0646872961717698,0.0496453986281979,0.000157598086816577,0.208179992117222,4.30114596454193e-05,4.61392496431921e-06,1.76691914080535e-11,0.000329678432640681,177,177,149
"P038","R05",262,0.000300979348758372,0.000106860544639599,1.16038471173672e-09,0.00149952968749483,0.0646872961717698,0.0496453986281979,0.000157598086816577,0.208179992117222,4.30114596454182e-05,4.61392496431401e-06,1.76691913841671e-11,0.000329678432640761,177,177,150
"P010","R02",65,0.000300977775472308,0.00010718397405339,1.16668419500893e-09,0.00149965977109076,0.0648786721978165,0.0497865505535247,0.000157641500920748,0.208172869651719,2.25976716590618e-06,1.07021232646776e-07,6.68751768981919e-13,1.95956958989565e-05,179,91,265
"P004","R02",23,0.000300977775472308,0.00010718397405339,1.16668419500893e-09,0.00149965977109076,0.0648786721978165,0.0497865505535247,0.000157641500920748,0.208172869651719,2.25976716590682e-06,1.07021232629428e-07,6.68751755090579e-13,1.95956958990863e-05,179,92,264
"P030","R09",210,0.000300941402034029,0.000106960969882379,1.16266695954321e-09,0.00149956924434587,0.0647602275704829,0.0497287689072417,0.000157614591116969,0.208192518366359,1.01187587791757e-05,1.27341807871009e-06,5.39159405665781e-12,7.51660394939664e-05,181,145,223
"P003","R04",18,0.000300930732300853,0.00010696604883472,1.16266709488276e-09,0.00149958845159322,0.0647548928183463,0.0497287062377355,0.00015761459003183,0.208080862456476,7.64350289523893e-07,9.54686211508682e-08,5.3966789194458e-13,5.39426654712557e-06,182,152,284
"P025","R04",172,0.000300930732300853,0.00010696604883472,1.16266709488276e-09,0.00149958845159322,0.0647548928183462,0.0497287062377355,0.00015761459003183,0.208080862456476,7.64350289523875e-07,9.54686211560724e-08,5.39667868227657e-13,5.39426654704404e-06,183,153,285
"P042","R04",290,0.000300906499539268,0.000106953520711997,1.16266658186223e-09,0.00149954714392129,0.064757366486532,0.0497284549318029,0.000157614589959277,0.208192361760154,2.12033077713181e-05,3.6013505552053e-06,2.00472516377999e-11,0.000140932420146034,184,150,200
"P007","R04",45,0.000300906499539268,0.000106953520711997,1.16266658186223e-09,0.00149954714392129,0.064757366486532,0.0497284549318029,0.000157614589959277,0.208192361760153,2.12033077713182e-05,3.60135055521398e-06,2.00472513735257e-11,0.000140932420146035,184,151,199
"P021","R05",144,0.000300901063845362,0.000106839450534301,1.16038378839841e-09,0.0014994637886106,0.0646827752919988,0.049638828958457,0.000157598084639373,0.208179475806045,1.00754571368715e-05,1.35314290647393e-06,5.80841684479598e-12,7.21825587107092e-05,186,181,224
"P014","R05",95,0.000300901063845362,0.000106839450534301,1.16038378839841e-09,0.0014994637886106,0.0646827752919988,0.049638828958457,0.000157598084639373,0.208179475806045,1.00754571368712e-05,1.35314290648086e-06,5.80841687190104e-12,7.2182558710848e-05,187,179,225
"P037","R05",256,0.000300901063845362,0.000106839450534301,1.16038378839841e-09,0.0014994637886106,0.0646827752919988,0.049638828958457,0.000157598084639373,0.208179475806045,1.00754571368711e-05,1.3531429064878e-06,5.80841688460653e-12,7.21825587107612e-05,187,179,226
"P031","R09",217,0.000300893991563572,0.00010696077966309,1.1626669595139e-09,0.00149956114560352,0.0647583020918479,0.0497287644672728,0.000157614591116737,0.20815679659284,1.02832510417831e-05,1.64373978999918e-06,8.30048540751555e-12,7.00666413465338e-05,189,149,222
"P020","R08",139,0.000300844443649849,0.000106407553057855,1.15515483201247e-09,0.00150251064536003,0.0644968257140464,0.0493979766837092,0.000157555920766219,0.20749629743005,1.10580311218515e-05,1.79041284300956e-06,9.06016838735492e-12,7.58517799576613e-05,190,225,221
"P040","R08",279,0.000300844443649849,0.000106407553057855,1.15515483201247e-09,0.00150251064536003,0.0644968257140464,0.0493979766837091,0.000157555920766219,0.20749629743005,1.10580311218518e-05,1.79041284299915e-06,9.06016835432063e-12,7.58517799576058e-05,190,226,220
"P008","R09",56,0.000300843959534245,0.000106953258444102,1.16266656056798e-09,0.0014995368294078,0.0647524500003097,0.0497284222509277,0.000157614589320751,0.208064945085328,4.08032470128875e-05,5.89551192540713e-06,2.61637979138204e-11,0.000284513246090477,192,154,159
"P011","R09",77,0.000300843959534245,0.000106953258444102,1.16266656056798e-09,0.0014995368294078,0.0647524500003097,0.0497284222509277,0.000157614589320751,0.208064945085328,4.08032470128879e-05,5.8955119254106e-06,2.61637978614737e-11,0.000284513246090561,193,155,158
"P006","R08",41,0.00030080328648759,0.000106341960323355,1.1551542217226e-09,0.00150236347410253,0.0644874882781244,0.0493896215410906,0.000157555917148378,0.20747588029807,3.34486989223441e-05,2.39882931973162e-07,3.68686038729887e-14,0.000318520441509603,194,229,172
"P002","R08",13,0.00030080328648759,0.000106341960323355,1.1551542217226e-09,0.00150236347410253,0.0644874882781244,0.0493896215410905,0.000157555917148378,0.20747588029807,3.34486989223445e-05,2.3988293195408e-07,3.68669152281051e-14,0.000318520441509605,194,230,171
"P023","R08",160,0.00030080328648759,0.000106341960323355,1.1551542217226e-09,0.00150236347410253,0.0644874882781244,0.0493896215410906,0.000157555917148378,0.20747588029807,3.34486989223438e-05,2.39882931974897e-07,3.68694495506833e-14,0.00031852044150974,196,228,173
"P021","R09",147,0.000300724060632368,0.000106938589865004,1.16266582870923e-09,0.00149938561396712,0.064741132076713,0.0497277363934439,0.00015761458630852,0.207919301282493,4.5869184910848e-06,7.26052269124297e-07,4.1846861089848e-12,3.12348375748277e-05,197,156,253
"P014","R09",98,0.000300724060632368,0.000106938589865004,1.16266582870923e-09,0.00149938561396712,0.064741132076713,0.0497277363934439,0.00015761458630852,0.207919301282493,4.58691849108522e-06,7.26052269129501e-07,4.18468609678752e-12,3.12348375748526e-05,198,157,252
"P037","R09",259,0.000300724060632368,0.000106938589865004,1.16266582870923e-09,0.00149938561396712,0.064741132076713,0.0497277363934439,0.00015761458630852,0.207919301282493,4.58691849108596e-06,7.26052269131236e-07,4.18468601547236e-12,3.12348375748519e-05,198,158,251
"P033","R06",229,0.00030068997563738,0.000106611574009143,1.15788994260638e-09,0.00149840341855932,0.064581156630694,0.0495294807238663,0.000157578801631013,0.207877874360465,1.35082481667939e-05,1.43664280962894e-07,5.71200142510087e-13,0.000131514871522614,200,210,213
"P031","R08",216,0.000300685516645359,0.000106363776160037,1.1551540590772e-09,0.00150063881843238,0.0644887504473715,0.0493913490773241,0.000157555918592748,0.207459417397422,6.39240562982266e-05,3.89065088516986e-06,1.2471619537544e-11,0.000529846065451225,201,227,116
"P003","R08",21,0.000300682920271099,0.000106334184342059,1.15515422158461e-09,0.00149994999101994,0.0644820745569053,0.0493892965054367,0.000157555917147679,0.207449660682849,2.56149752510516e-05,1.10722665458071e-07,3.0036935704703e-13,0.000251975477078114,202,233,191
"P025","R08",175,0.000300682920271099,0.000106334184342059,1.15515422158461e-09,0.00149994999101994,0.0644820745569053,0.0493892965054367,0.000157555917147679,0.207449660682849,2.5614975251052e-05,1.10722665510547e-07,3.00369355458843e-13,0.000251975477078175,203,232,190
"P036","R06",250,0.000300682737632284,0.000106611364411358,1.1578899425974e-09,0.00149833868130121,0.0645809802867958,0.0495294738673856,0.000157578801630995,0.207877266994812,1.97448294901382e-05,2.70762152490556e-07,3.15396518377567e-13,0.000183612396161172,204,211,204
"P007","R05",46,0.000300667419807866,0.000106829395178675,1.16038394122881e-09,0.00149860764019264,0.0646662644290737,0.0496334609498429,0.000157598083367638,0.2081763499584,4.33123327601842e-05,5.48936533526813e-06,2.34225646275521e-11,0.000313452517645177,205,182,144
"P042","R05",291,0.000300667419807866,0.000106829395178675,1.16038394122881e-09,0.00149860764019264,0.0646662644290737,0.0496334609498428,0.000157598083367638,0.2081763499584,4.33123327601832e-05,5.48936533525078e-06,2.34225646270438e-11,0.000313452517645206,205,182,145
"P004","R06",26,0.000300660553608425,0.00010657186107347,1.15788861007909e-09,0.00149704686456619,0.0645801048668959,0.0495258685203303,0.000157578799040133,0.207840534972999,5.96770438938627e-05,1.79001889790992e-06,4.51139612185582e-12,0.000528811872856412,207,212,123
"P010","R06",68,0.000300660553608425,0.00010657186107347,1.15788861007909e-09,0.00149704686456619,0.0645801048668959,0.0495258685203303,0.000157578799040133,0.207840534972998,5.96770438938633e-05,1.79001889790385e-06,4.51139274016148e-12,0.000528811872856466,208,212,122
"P001","R05",5,0.000300659271691722,0.000106829577914854,1.160383941242e-09,0.00149861050482311,0.0646660340847948,0.0496334955102934,0.000157598083367682,0.208176060098901,2.50677816394298e-07,2.05425039184054e-08,1.41854590411401e-13,2.01804422601259e-06,209,184,289
"P039","R05",271,0.000300659271691722,0.000106829577914854,1.160383941242e-09,0.00149861050482311,0.0646660340847948,0.0496334955102935,0.000157598083367682,0.208176060098901,2.50677816393408e-07,2.05425039253443e-08,1.41854800475572e-13,2.01804422630992e-06,209,185,290
"P035","R06",244,0.000300651175214092,0.000106610610024813,1.15788994259204e-09,0.00149816861011164,0.0645797126745471,0.0495294462199896,0.000157578801630892,0.20787440727708,9.40262624033062e-06,2.78517428847422e-07,1.68055145503604e-12,8.2582268103858e-05,211,214,230
"P001","R06",6,0.000300619725030153,0.000106571048136546,1.15788861007374e-09,0.00149682907442397,0.0645785703666362,0.0495258389772725,0.000157578799040029,0.207836883484225,3.70226615597655e-05,1.34927882079923e-07,2.67273895276552e-13,0.000367373645905553,212,215,167
