"candidate_id","proposal_id","reviewer_id","A_mean","D_mean","E_mean","A_rank","D_rank","E_rank","A_plugin","D_plugin","E_plugin","A_plugin_rank","D_plugin_rank","E_plugin_rank"
108,"P016","R05",0.000300979348758372,0.0646872961717698,4.30114596454193e-05,177,177,149,0.000101315647131474,0.0487258624826349,1.0467186628213e-05,177,177,128
262,"P038","R05",0.000300979348758372,0.0646872961717698,4.30114596454182e-05,177,177,150,0.000101315647131474,0.0487258624826348,1.04671866282269e-05,178,178,127
65,"P010","R02",0.000300977775472308,0.0648786721978165,2.25976716590618e-06,179,91,265,0.000101689590245895,0.0489203655362769,9.84166242043449e-08,60,60,274
23,"P004","R02",0.000300977775472308,0.0648786721978165,2.25976716590682e-06,179,92,264,0.000101689590245895,0.0489203655362769,9.84166241904672e-08,59,59,275
210,"P030","R09",0.000300941402034029,0.0647602275704829,1.01187587791757e-05,181,145,223,0.000101449339118575,0.0487954318019447,2.4841788982613e-06,133,134,201
18,"P003","R04",0.000300930732300853,0.0647548928183463,7.64350289523893e-07,182,152,284,0.000101454849955787,0.0487951937010985,1.41395639724484e-07,122,136,269
172,"P025","R04",0.000300930732300853,0.0647548928183462,7.64350289523875e-07,183,153,285,0.000101454849955787,0.0487951937010985,1.41395639710606e-07,123,137,270
290,"P042","R04",0.000300906499539268,0.064757366486532,2.12033077713181e-05,184,150,200,0.000101441728796444,0.048794523210387,8.22130857042191e-06,142,142,144
45,"P007","R04",0.000300906499539268,0.064757366486532,2.12033077713182e-05,184,151,199,0.000101441728796444,0.048794523210387,8.22130857041498e-06,143,143,145
144,"P021","R05",0.000300901063845362,0.0646827752919988,1.00754571368715e-05,186,181,224,0.000101294945813172,0.048724121284061,2.89933109206414e-06,183,181,191
95,"P014","R05",0.000300901063845362,0.0646827752919988,1.00754571368712e-05,187,179,225,0.000101294945813172,0.048724121284061,2.89933109206414e-06,183,180,191
256,"P037","R05",0.000300901063845362,0.0646827752919988,1.00754571368711e-05,187,179,226,0.000101294945813172,0.048724121284061,2.89933109202251e-06,185,179,193
217,"P031","R09",0.000300893991563572,0.0647583020918479,1.02832510417831e-05,189,149,222,0.000101449182318003,0.0487954151401598,3.80155552522771e-06,134,135,185
139,"P020","R08",0.000300844443649849,0.0644968257140464,1.10580311218515e-05,190,225,221,0.00010102160137795,0.0485715340518994,5.12999111099838e-06,225,226,163
279,"P040","R08",0.000300844443649849,0.0644968257140464,1.10580311218518e-05,190,226,220,0.00010102160137795,0.0485715340518994,5.12999111101919e-06,225,225,162
56,"P008","R09",0.000300843959534245,0.0647524500003097,4.08032470128875e-05,192,154,159,0.000101441606476785,0.0487943960974676,1.34111586761743e-05,145,145,106
77,"P011","R09",0.000300843959534245,0.0647524500003097,4.08032470128879e-05,193,155,158,0.000101441606476785,0.0487943960974676,1.34111586761396e-05,144,144,107
41,"P006","R08",0.00030080328648759,0.0644874882781244,3.34486989223441e-05,194,229,172,0.000101010897148593,0.0485701837845951,9.04833797381321e-07,231,231,230
13,"P002","R08",0.00030080328648759,0.0644874882781244,3.34486989223445e-05,194,230,171,0.000101010897148593,0.0485701837845952,9.04833797436833e-07,229,229,228
160,"P023","R08",0.00030080328648759,0.0644874882781244,3.34486989223438e-05,196,228,173,0.000101010897148593,0.0485701837845952,9.04833797409077e-07,230,230,229
147,"P021","R09",0.000300724060632368,0.064741132076713,4.5869184910848e-06,197,156,253,0.000101426793675119,0.0487923894865552,2.11062895396491e-06,149,149,207
98,"P014","R09",0.000300724060632368,0.064741132076713,4.58691849108522e-06,198,157,252,0.000101426793675119,0.0487923894865552,2.11062895395103e-06,149,148,208
259,"P037","R09",0.000300724060632368,0.064741132076713,4.58691849108596e-06,198,158,251,0.000101426793675119,0.0487923894865552,2.11062895398573e-06,151,147,206
229,"P033","R06",0.00030068997563738,0.064581156630694,1.35082481667939e-05,200,210,213,0.000101177377972107,0.0486507769186762,4.64997200466666e-10,202,210,294
216,"P031","R08",0.000300685516645359,0.0644887504473715,6.39240562982266e-05,201,227,116,0.000101003649864744,0.0485703095014117,7.47216721257854e-06,234,227,148
21,"P003","R08",0.000300682920271099,0.0644820745569053,2.56149752510516e-05,202,233,191,0.000101010040224221,0.0485700516793144,2.53710034640864e-07,233,233,265
175,"P025","R08",0.000300682920271099,0.0644820745569053,2.5614975251052e-05,203,232,190,0.000101010040224221,0.0485700516793145,2.53710034613108e-07,232,232,266
250,"P036","R06",0.000300682737632284,0.0645809802867958,1.97448294901382e-05,204,211,204,0.000101177315938767,0.0486507745684293,7.42742173528987e-07,203,211,239
46,"P007","R05",0.000300667419807866,0.0646662644290737,4.33123327601842e-05,205,182,144,0.000101299350762006,0.0487236120851062,1.15866336166323e-05,182,184,118
291,"P042","R05",0.000300667419807866,0.0646662644290737,4.33123327601832e-05,205,182,145,0.000101299350762006,0.0487236120851062,1.15866336166323e-05,181,184,118
26,"P004","R06",0.000300660553608425,0.0645801048668959,5.96770438938627e-05,207,212,123,0.000101147667051194,0.0486480977836593,3.85666259661993e-06,216,215,184
68,"P010","R06",0.000300660553608425,0.0645801048668959,5.96770438938633e-05,208,212,122,0.000101147667051194,0.0486480977836593,3.85666259667544e-06,217,214,183
5,"P001","R05",0.000300659271691722,0.0646660340847948,2.50677816394298e-07,209,184,289,0.000101299425432991,0.0487236158146135,2.75363904733705e-08,180,182,285
271,"P039","R05",0.000300659271691722,0.0646660340847948,2.50677816393408e-07,209,185,290,0.000101299425432991,0.0487236158146135,2.75363904386761e-08,179,182,286
244,"P035","R06",0.000300651175214092,0.0645797126745471,9.40262624033062e-06,211,214,230,0.000101177296137541,0.048650767542229,3.43741771650918e-07,204,212,261
6,"P001","R06",0.000300619725030153,0.0645785703666362,3.70226615597655e-05,212,215,167,0.000101147642684863,0.0486480902021862,4.09399552175893e-07,218,216,253
272,"P039","R06",0.000300619725030153,0.0645785703666362,3.70226615597664e-05,212,216,166,0.000101147642684863,0.0486480902021862,4.09399552182832e-07,218,217,252
44,"P007","R03",0.000300619298713117,0.0647347285146016,1.63072615098029e-05,214,163,211,0.000101433049480141,0.0487922516066782,6.79636357289043e-06,147,150,152
289,"P042","R03",0.000300619298713117,0.0647347285146016,1.6307261509804e-05,214,164,210,0.000101433049480141,0.0487922516066782,6.79636357286961e-06,148,151,153
209,"P030","R08",0.000300614498743373,0.0644858528089039,8.38456271136156e-06,216,231,232,0.000101003611851141,0.0485702948835136,6.02634649689293e-07,235,228,243
213,"P031","R04",0.00030056037739326,0.0647321067836664,6.86700121771703e-06,217,165,237,0.000101438343154448,0.048792920501275,3.18106017274666e-06,146,146,187
145,"P021","R06",0.000300435921131624,0.0645617670210182,7.28454823780584e-05,218,217,97,0.000101131595859483,0.0486458706509234,6.36220312301428e-06,221,223,156
96,"P014","R06",0.000300435921131623,0.0645617670210182,7.2845482378058e-05,219,218,98,0.000101131595859483,0.0486458706509235,6.36220312302815e-06,222,222,155
257,"P037","R06",0.000300435921131623,0.0645617670210182,7.28454823780579e-05,219,218,99,0.000101131595859483,0.0486458706509235,6.36220312303509e-06,223,221,154
132,"P019","R08",0.000300421349569189,0.0644570253498886,0.000141224073118996,221,237,44,0.000100985549825851,0.0485667099929947,2.51151702075347e-05,243,241,43
83,"P012","R08",0.000300421349569189,0.0644570253498885,0.000141224073118995,221,238,46,0.000100985549825851,0.0485667099929947,2.51151702075139e-05,242,240,46
118,"P017","R08",0.000300421349569189,0.0644570253498885,0.000141224073118996,223,238,45,0.000100985549825851,0.0485667099929947,2.51151702075278e-05,244,239,44
286,"P041","R08",0.000300421349569189,0.0644570253498885,0.000141224073118994,223,238,47,0.000100985549825851,0.0485667099929947,2.51151702075278e-05,244,241,44
180,"P026","R06",0.000300372015574884,0.0645558557532967,2.94490498880211e-05,225,220,177,0.000101190913157851,0.048650236252134,1.20047724106523e-05,191,213,115
146,"P021","R08",0.000300337748335114,0.0644603685434768,4.31586164969617e-05,226,234,147,0.000100979108098794,0.0485669508126595,4.61939332225408e-06,254,238,173
97,"P014","R08",0.000300337748335114,0.0644603685434768,4.31586164969622e-05,227,235,146,0.000100979108098794,0.0485669508126596,4.61939332226102e-06,254,237,172
258,"P037","R08",0.000300337748335114,0.0644603685434768,4.31586164969613e-05,228,235,148,0.000100979108098794,0.0485669508126596,4.61939332226796e-06,254,236,171
138,"P020","R06",0.00030033530892899,0.064554712073416,6.33253341699556e-06,229,221,240,0.000101161410646731,0.0486475683092004,3.86081292902407e-06,214,219,182
278,"P040","R06",0.00030033530892899,0.064554712073416,6.33253341699668e-06,229,222,239,0.000101161410646731,0.0486475683092004,3.86081292905183e-06,214,218,181
73,"P011","R05",0.000300272934707823,0.0646352741079739,6.10377093576123e-05,231,204,120,0.000101288394050031,0.0487209915683347,1.6507433676434e-05,189,186,82
52,"P008","R05",0.000300272934707823,0.0646352741079739,6.1037709357611e-05,231,205,121,0.000101288394050031,0.0487209915683347,1.65074336764062e-05,188,186,83
208,"P030","R06",0.000300261430028422,0.0645524518052373,2.08306505206263e-05,233,223,202,0.000101144385086022,0.0486464787503131,1.7335910885985e-07,220,220,268
51,"P008","R03",0.000300261265861675,0.064706084346576,2.5657787005143e-05,234,172,188,0.000101422356822906,0.0487896923962045,1.00090375613343e-05,152,153,131
72,"P011","R03",0.000300261265861675,0.064706084346576,2.56577870051429e-05,234,172,189,0.000101422356822906,0.0487896923962045,1.00090375613343e-05,152,152,131
294,"P042","R08",0.000300197239266295,0.0644469181765673,0.000104234045718218,236,241,69,0.000100983966555643,0.0485664557153686,1.52388538797385e-05,248,244,96
49,"P007","R08",0.000300197239266295,0.0644469181765672,0.000104234045718218,236,242,70,0.000100983966555643,0.0485664557153685,1.52388538797385e-05,249,245,96
55,"P008","R08",0.0003001969776554,0.0644467133551673,0.000130190603999737,238,243,56,0.000100983970212599,0.0485664527518915,2.01650787560945e-05,246,246,63
76,"P011","R08",0.0003001969776554,0.0644467133551673,0.000130190603999737,238,244,57,0.000100983970212599,0.0485664527518915,2.01650787560737e-05,246,247,64
165,"P024","R05",0.000300138241462544,0.0646233360885668,1.89195409875715e-05,240,206,206,0.000101293635358052,0.0487206087259253,2.66984465201875e-06,186,189,196
193,"P028","R05",0.000300138241462544,0.0646233360885668,1.89195409875711e-05,241,206,207,0.000101293635358052,0.0487206087259254,2.66984465199793e-06,186,188,197
69,"P010","R08",0.000300132067180136,0.0644442366815942,3.39628508434873e-05,242,246,168,0.00010098390622689,0.0485664416103276,2.56076888765361e-06,253,248,199
27,"P004","R08",0.000300132067180136,0.0644442366815942,3.39628508434872e-05,243,245,169,0.00010098390622689,0.0485664416103275,2.56076888765361e-06,252,249,199
273,"P039","R08",0.000300113256483277,0.0644436383697547,1.78323940231198e-05,244,247,209,0.000100983923242952,0.0485664404644709,7.66838072555065e-08,251,251,280
7,"P001","R08",0.000300113256483277,0.0644436383697547,1.78323940231205e-05,245,247,208,0.000100983923242952,0.0485664404644709,7.6683807290201e-08,250,250,279
106,"P016","R01",0.000300111331437218,0.0643205577250583,0.000110235602443513,246,259,65,0.000100826723877539,0.0484813619161962,1.34561326313662e-05,265,262,102
260,"P038","R01",0.000300111331437218,0.0643205577250583,0.000110235602443512,247,260,66,0.000100826723877539,0.0484813619161961,1.34561326313523e-05,265,263,103
142,"P021","R03",0.000300088475366587,0.0646925241033679,2.14079677079954e-06,248,174,268,0.000101407432865979,0.0487876681050458,1.20647396285867e-06,154,156,221
254,"P037","R03",0.000300088475366587,0.0646925241033679,2.14079677079914e-06,249,174,269,0.000101407432865979,0.0487876681050459,1.20647396285173e-06,156,154,222
93,"P014","R03",0.000300088475366587,0.0646925241033679,2.14079677079891e-06,249,174,270,0.000101407432865979,0.0487876681050459,1.20647396283785e-06,154,155,223
34,"P005","R08",0.000300085846728424,0.0644301456224283,8.9169477386015e-05,251,253,88,0.000101021167338058,0.0485678515385161,2.6823375326071e-05,228,235,33
104,"P015","R08",0.000300085846728424,0.0644301456224283,8.91694773860147e-05,251,254,89,0.000101021167338058,0.0485678515385161,2.6823375326071e-05,227,234,33
190,"P028","R01",0.000300083527734451,0.0643193569596353,6.61463201513251e-05,253,261,107,0.000100826706572804,0.0484813549472831,3.99463916938431e-06,267,264,177
162,"P024","R01",0.000300083527734451,0.0643193569596353,6.61463201513241e-05,254,262,108,0.000100826706572804,0.0484813549472831,3.994639169419e-06,268,265,176
111,"P016","R08",0.000300081588806757,0.0644348654491369,0.000107037940402841,255,250,68,0.000100989521639588,0.0485660651443188,1.36647338404364e-05,239,252,100
265,"P038","R08",0.000300081588806757,0.064434865449137,0.000107037940402841,256,249,67,0.000100989521639588,0.0485660651443188,1.36647338404294e-05,240,253,101
196,"P028","R08",0.000300078616940571,0.0644347429433912,6.2348606653425e-05,257,251,118,0.000100989546305898,0.0485660649080223,3.98399361178914e-06,237,254,180
168,"P024","R08",0.000300078616940571,0.0644347429433912,6.23486066534251e-05,258,251,117,0.000100989546305898,0.0485660649080222,3.98399361188628e-06,237,255,179
78,"P012","R01",0.000299975149367947,0.0643066531793099,0.000152846358155354,259,270,34,0.000100811057037886,0.0484792600119903,2.60769113748088e-05,278,273,39
113,"P017","R01",0.000299975149367947,0.0643066531793099,0.000152846358155355,260,267,32,0.000100811057037886,0.0484792600119903,2.6076911374788e-05,277,272,40
127,"P019","R01",0.000299975149367947,0.0643066531793099,0.000152846358155355,260,267,33,0.000100811057037886,0.0484792600119903,2.6076911374788e-05,276,274,40
281,"P041","R01",0.000299975149367947,0.0643066531793099,0.000152846358155353,260,267,35,0.000100811057037886,0.0484792600119903,2.6076911374788e-05,278,275,40
63,"P009","R08",0.000299972617070405,0.0644299168549883,8.72070936027616e-05,263,255,90,0.000100988685397242,0.0485659362580964,1.04119382360185e-05,241,256,129
57,"P009","R01",0.000299962605188167,0.0643139116247882,9.31802998066139e-05,264,263,81,0.000100825808414849,0.0484812206168558,1.05359984224687e-05,269,266,126
225,"P033","R01",0.000299928601058254,0.0643099337266249,5.9588817923245e-06,265,264,245,0.000100841971568638,0.0484821325792708,1.0306898020479e-07,259,259,273
246,"P036","R01",0.000299919736135387,0.0643097156938977,9.31062489140704e-06,266,265,231,0.000100841906463761,0.0484821301084497,2.85644058885259e-07,260,260,264
239,"P035","R01",0.000299885339783215,0.064308305777302,4.36302629820068e-06,267,266,254,0.000100841886073117,0.0484821227851423,8.14431060446041e-07,261,261,234
8,"P002","R01",0.000299870408586258,0.0642977440327465,3.8101926358388e-05,268,271,165,0.00010082473351597,0.04847987331166,9.50613546671364e-07,270,267,225
36,"P006","R01",0.000299870408586258,0.0642977440327465,3.81019263583888e-05,269,271,164,0.000100824733515969,0.04847987331166,9.50613546664425e-07,272,268,226
155,"P023","R01",0.000299870408586258,0.0642977440327465,3.81019263583891e-05,269,273,163,0.00010082473351597,0.04847987331166,9.50613546657486e-07,270,269,227
90,"P013","R08",0.000299775319746336,0.0644159186132265,2.24154263816381e-05,271,256,196,0.000101003137461831,0.048566597319084,1.07155863529329e-05,236,243,124
50,"P008","R01",0.000299768098423882,0.0642970610887381,0.000137122815885535,272,274,53,0.000100809515928629,0.0484790086601474,2.00500961377789e-05,280,279,65
71,"P011","R01",0.000299768098423882,0.0642970610887381,0.000137122815885535,272,275,52,0.000100809515928629,0.0484790086601474,2.00500961377512e-05,280,279,66
288,"P042","R01",0.000299727711984247,0.0642955318008306,0.000114003157473665,274,276,64,0.000100809432620517,0.0484789991389218,1.56537702114684e-05,283,281,94
43,"P007","R01",0.000299727711984247,0.0642955318008306,0.000114003157473665,274,277,63,0.000100809432620517,0.0484789991389218,1.56537702114337e-05,282,281,95
15,"P003","R01",0.000299710057822981,0.064290629187345,3.05413821986243e-05,276,278,175,0.000100823797373925,0.0484797287942497,2.90385829666839e-07,273,271,262
169,"P025","R01",0.00029971005782298,0.064290629187345,3.05413821986255e-05,277,278,174,0.000100823797373924,0.0484797287942497,2.90385829639084e-07,274,270,263
197,"P029","R01",0.000299423887559615,0.0642614088198771,7.11252094705928e-05,278,283,100,0.000100837813323433,0.0484790842544462,2.34191902003453e-05,262,278,53
232,"P034","R01",0.000299423887559615,0.0642614088198771,7.11252094705916e-05,279,281,101,0.000100837813323433,0.0484790842544462,2.34191902003592e-05,264,277,52
218,"P032","R01",0.000299423887559615,0.0642614088198771,7.11252094705911e-05,279,281,102,0.000100837813323433,0.0484790842544462,2.3419190200373e-05,262,276,51
188,"P027","R08",0.000299359216527256,0.0643841966800756,2.77792850724126e-05,281,257,179,0.000100977939968055,0.0485631273093071,1.11571303373845e-05,257,257,122
153,"P022","R08",0.000299359216527256,0.0643841966800756,2.77792850724126e-05,281,258,180,0.000100977939968055,0.0485631273093071,1.11571303373567e-05,257,257,123
211,"P031","R01",0.000299279387879009,0.0642630670055028,7.37015686294193e-05,283,280,96,0.000100805792823972,0.0484772525525593,7.78568677528568e-06,284,283,146
22,"P004","R01",0.000298801074993605,0.0642254984934854,4.13968757265207e-05,284,285,151,0.000100786880406694,0.0484736128728897,2.7928841612665e-06,285,286,194
64,"P010","R01",0.000298801074993605,0.0642254984934855,4.13968757265205e-05,285,284,152,0.000100786880406694,0.0484736128728897,2.79288416125956e-06,285,285,195
85,"P013","R01",0.000298757434764532,0.0642217817934215,2.04223718122854e-05,286,288,203,0.000100817005990514,0.0484762572878112,1.03027313393886e-05,275,284,130
1,"P001","R01",0.000298757393470439,0.0642238224068524,2.3206285398265e-05,287,286,192,0.00010078685545522,0.0484736049948489,1.04697793039399e-07,287,287,271
267,"P039","R01",0.000298757393470439,0.0642238224068524,2.32062853982639e-05,288,287,193,0.00010078685545522,0.0484736049948488,1.04697792983888e-07,288,288,272
141,"P021","R01",0.00029854697827127,0.0642062414132776,5.30036806740074e-05,289,289,131,0.000100770425149973,0.0484713811288322,5.03609498877372e-06,293,292,166
253,"P037","R01",0.00029854697827127,0.0642062414132776,5.30036806740068e-05,290,289,133,0.000100770425149973,0.0484713811288323,5.03609498880148e-06,292,290,164
92,"P014","R01",0.00029854697827127,0.0642062414132776,5.30036806740073e-05,290,291,132,0.000100770425149973,0.0484713811288323,5.0360949887876e-06,294,290,165
204,"P030","R01",0.000298320565260745,0.0641917006728781,1.20453673217199e-05,292,292,215,0.000100783220895566,0.0484718590316709,5.63020885031851e-07,289,289,246
183,"P027","R01",0.000297956462767324,0.0641616217615279,2.63835329610247e-05,293,293,185,0.000100780983040763,0.0484702746091931,1.1387520449789e-05,290,294,121
148,"P022","R01",0.000297956462767324,0.0641616217615279,2.63835329610242e-05,294,293,186,0.000100780983040763,0.0484702746091931,1.13875204498168e-05,291,293,120
